France,FRA,GDP (current US$),NY.GDP.MKTP.CD,62225478001.0,67461644222.0,75607529810.0,84759195106.0,94007851047.0,101537000000.0,110046000000.0,118973000000.0,129785000000.0,141903000000.0,148456000000.0,165967000000.0,203494000000.0,264430000000.0,285552000000.0,360832000000.0,372319000000.0,410279000000.0,506708000000.0,613953000000.0,701288000000.0,615552000000.0,584878000000.0,559869000000.0,530684000000.0,553138000000.0,771471000000.0,934173000000.0,1018850000000.0,1025210000000.0,1269180000000.0,1269280000000.0,1401470000000.0,1322820000000.0,1393980000000.0,1601090000000.0,1605680000000.0,1452880000000.0,1503110000000.0,1492650000000.0,1362250000000.0,1376470000000.0,1494290000000.0,1840480000000.0,2115740000000.0,2196130000000.0,2318590000000.0,2657210000000.0,2918380000000.0,2690220000000.0,2642610000000.0,2861410000000.0,2683830000000.0,2811080000000.0,2852170000000.0,2438210000000.0,2471290000000.0,2586290000000.0,2777540000000.0
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,141468977.6,167637907.4,182796536.5,154480244.2,215679855.3,226474285.6,245849781.7,271543680.3,294468564.5,318124701.0,323802475.5,381687073.1,430508357.7,722780701.1,1544216004.0,2157592937.0,3009409971.0,2809349074.0,2389479269.0,3030251116.0,4279637934.0,3862269127.0,3618007844.0,3391275731.0,3561451562.0,3339914759.0,3403638194.0,3281797039.0,3834503378.0,4186411457.0,5952293766.0,5402919957.0,5592390849.0,4378645081.0,4190819314.0,4958845906.0,5694040337.0,5326816859.0,4483417120.0,4662992036.0,5067865321.0,5018874179.0,5310381151.0,6497305662.0,7756293575.0,9578973591.0,10318424464.0,12438956756.0,15508574820.0,12065138273.0,14358584300.0,18186478120.0,17171447372.0,17590745162.0,18179752010.0,14377324798.0,14014369642.0,14892609693.0,16853589311.0
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1217230038.0,1302674264.0,1382515590.0,1540797517.0,1731296119.0,2053462872.0,2126300573.0,1747187539.0,1666910166.0,1962051319.0,2215029450.0,2417107708.0,2112292945.0,2465492958.0,2894409938.0,2810106383.0,2765254237.0,3189428571.0,3662478185.0,4020227920.0,4445228216.0,4222441615.0,4035994398.0,4057275043.0,4412279843.0,4504342149.0,5727602645.0,5074829932.0,5197840979.0,5251764264.0,5889174825.0,6596546196.0,6413901602.0,5966255778.0,5444560669.0,6465137615.0,6934984709.0,6891308594.0,7480968858.0,7719354839.0,4983024408.0,5314909954.0,6166330136.0,7632406553.0,8881368538.0,10731634117.0,20409668522.0,24758819718.0,28526891010.0,25977847814.0,32174772956.0,39566292433.0,41939728979.0,63277216929.0,53601126664.0,49181854798.0,55009730600.0,58996776238.0,65556464048.0
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,4335186017.0,4961400439.0,5213047711.0,5895278024.0,6669673257.0,7689154053.0,8591517944.0,9275600800.0,10090675903.0,11615657031.0,13139862500.0,14591755682.0,16885506818.0,22347844649.0,25351305682.0,28525872476.0,31152840485.0,36176233117.0,44270203154.0,54481875805.0,56829663469.0,52346507380.0,54617991327.0,49428872678.0,48020024788.0,47820850975.0,56379593720.0,65652751132.0,76261278405.0,79169043642.0,97891090929.0,105143000000.0,116225000000.0,108809000000.0,116602000000.0,136878000000.0,145862000000.0,143158000000.0,144428000000.0,142541000000.0,130134000000.0,136191000000.0,153831000000.0,201924000000.0,240521000000.0,247783000000.0,273318000000.0,318498000000.0,354461000000.0,330000000000.0,299362000000.0,287798000000.0,245671000000.0,239862000000.0,237030000000.0,196591000000.0,195222000000.0,203086000000.0,218032000000.0
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1043599900.0,1076699900.0,1143600000.0,1262800000.0,1299099900.0,1331399900.0,1390700000.0,1453500000.0,1610500000.0,1715399900.0,1904000000.0,1984800000.0,2101300000.0,2569200100.0,3161499900.0,3645900000.0,4365300200.0,5480500200.0,6070600200.0,6902600200.0,7878700000.0,8607500300.0,8716999700.0,9050000400.0,9470000100.0,9721652087.0,7231963516.0,7084399840.0,7841602824.0,8410724361.0,7650125217.0,9406097735.0,10440842165.0,11399942453.0,12983235568.0,14655404433.0,15674835615.0,17790026222.0,19395491993.0,18318412251.0,19288827159.0,18702802522.0,20776403774.0,21917430694.0,23965275794.0,27211377107.0,30231249625.0,34113107372.0,39136436614.0,37733609795.0,41338008613.0,47654783852.0,50388460925.0,53851153447.0,58722323918.0,63767597194.0,68663649522.0,75620081928.0,78460447920.0
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,170215248.2,185848451.3,194948375.4,175756868.7,194773376.9,213235294.1,228705882.4,250176470.6,229750000.0,249300000.0,267800000.0,282050000.0,285380952.4,307047619.0,433954545.5,494791666.7,454440000.0,449880000.0,507080000.0,530440000.0,603200000.0,570357107.1,482000000.0,489333333.3,437631605.3,453488372.1,504651139.5,354591846.9,413799990.0,379779389.7,396582263.3,348533094.8,373573141.5,454101382.5,540874934.2,621626785.9,705406001.4,749138009.6,717530683.2,694754988.3,712667896.7,712167575.6,726131434.7,743064076.8,787814379.2,824880550.3,1458453715.0,1740180444.0,1916994912.0,2061323854.0,2273225042.0,2576024116.0,2861562266.0,2987684170.0,3077643314.0,3197220339.0,3504024213.0,3555205811.0,3878662621.0
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,273187200.0,271066000.0,281896800.0,294883400.0,325281200.0,353251800.0,368948600.0,369124200.0,367968800.0,391820400.0,331200000.0,362800000.0,372000000.0,466800000.0,565400000.0,681400000.0,879000000.0,947000000.0,974200000.0,1080600000.0,1383800000.0,1479400000.0,1474200000.0,1623600000.0,1816200000.0,2009400000.0,2318000000.0,2047200000.0,2613926800.0,2736243800.0,3096289800.0,3473540602.0,2257121668.0,1878248741.0,2167564195.0,2813313279.0,2907514523.0,3338938830.0,3723909227.0,4153736347.0,3953846311.0,3596443005.0,3472191962.0,2960306121.0,3537720277.0,4310358096.0,4756204070.0,5885325590.0,6548530572.0,6584649419.0,6622541529.0,7516834160.0,7890647022.0,8485077205.0,8775444942.0,8724656126.0,7970649131.0,8409497402.0,9658721169.0
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,335650000.0,356200000.0,387750000.0,410200000.0,457000000.0,508650000.0,549950000.0,598100000.0,646800000.0,668000050.0,723000000.0,731000000.0,802999950.0,912499950.0,1034500000.0,1124000000.0,1347999950.0,1669499950.0,3097242093.0,3544281976.0,3968160046.0,4043894879.0,4266503526.0,4476697185.0,4915311846.0,5278120713.0,5677828959.0,6190521241.0,5902717092.0,5432344902.0,4923009552.0,4648668479.0,4943700431.0,4926728933.0,4642280682.0,5347445005.0,5215028986.0,5737099650.0,6366340266.0,6414520530.0,7103507989.0,7565869928.0,7775078403.0,8140271081.0,8772146605.0,9672035709.0,10841742348.0,12275501784.0,13789715133.0,14587496229.0,15839344592.0,17710315006.0,18528601901.0,18499710128.0,19756494435.0,20979767785.0,21717622071.0,23136232230.0,24024189736.0
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1320796652.0,1383681651.0,1612346412.0,1935298266.0,2206466461.0,2435078534.0,2489845017.0,2692474989.0,2716964388.0,3189740055.0,3800766536.0,4476001946.0,5710107420.0,8030117556.0,9388663646.0,10048022370.0,12876366009.0,15719433719.0,18315007366.0,22526035941.0,28861759209.0,31055409443.0,32291306282.0,29907091340.0,33511383986.0,35699543051.0,41075570592.0,50622571586.0,59707404561.0,68790369107.0,76928290842.0,88959620136.0,104272000000.0,120354000000.0,135812000000.0,144653000000.0,159717000000.0,177353000000.0,168886000000.0,165768000000.0,171668000000.0,169403000000.0,166349000000.0,161385000000.0,169100000000.0,181570000000.0,193536000000.0,211597000000.0,219280000000.0,214046000000.0,228638000000.0,248514000000.0,262629000000.0,275697000000.0,291459000000.0,309384000000.0,320861000000.0,341687000000.0,362682000000.0
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,248434097.0,253885656.3,284916516.2,340061650.1,434267936.9,523694949.4,628893310.4,621225962.2,474399471.6,414709311.4,527496590.9,671258750.0,840914457.3,1156175524.0,1517467734.0,1408989850.0,1671997859.0,2211828984.0,2515601748.0,2857724220.0,3386501918.0,3498247432.0,3211446626.0,2770107923.0,2868747035.0,2988537806.0,3995619693.0,5528616190.0,6115814935.0,5681096096.0,6478459747.0,6920116563.0,7091625419.0,6227928906.0,6399064571.0,7134341218.0,7438183247.0,7580988916.0,8494094643.0,8971609106.0,9003639475.0,8205357164.0,9294651863.0,11414054861.0,13834751482.0,16812529924.0,17216417442.0,21514962937.0,17905251832.0,13164652894.0,13683689802.0,15158548597.0,14724078264.0,16033517529.0,17758089312.0,17344165907.0,20716024757.0,24489493459.0,25878475760.0
India,IND,GDP (current US$),NY.GDP.MKTP.CD,37029883875.0,39232435784.0,42161481859.0,48421923459.0,56480289941.0,59554854575.0,45865462034.0,50134942203.0,53085455871.0,58447995017.0,62422483055.0,67350988021.0,71463193830.0,85515269586.0,99525899116.0,98472796457.0,102717000000.0,121487000000.0,137300000000.0,152992000000.0,186325000000.0,193491000000.0,200715000000.0,218262000000.0,212158000000.0,232512000000.0,248986000000.0,279034000000.0,296589000000.0,296042000000.0,320979000000.0,270105000000.0,288208000000.0,279296000000.0,327276000000.0,360282000000.0,392897000000.0,415868000000.0,421351000000.0,458820000000.0,468395000000.0,485441000000.0,514938000000.0,607699000000.0,709149000000.0,820382000000.0,940260000000.0,1216740000000.0,1198900000000.0,1341890000000.0,1675620000000.0,1823050000000.0,1827640000000.0,1856720000000.0,2039130000000.0,2103590000000.0,2290430000000.0,2652240000000.0,2718730000000.0
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1939329775.0,2088012282.0,2260349684.0,2430843768.0,2766608946.0,2945704143.0,3104034393.0,3343636773.0,3278584478.0,3787077344.0,4401259497.0,5104355309.0,6325627459.0,7490132356.0,7906317069.0,9495165854.0,9465078121.0,11261810826.0,14665538055.0,18341273372.0,21773901117.0,20694944099.0,21500471384.0,20790917197.0,20130728188.0,21295485800.0,28748959623.0,33961141386.0,37818133293.0,39285383971.0,49364679953.0,49847127139.0,55985505025.0,52480251773.0,57166035571.0,69222624369.0,75880630166.0,82826141595.0,90082051923.0,98692079267.0,99852958356.0,109135000000.0,127950000000.0,164285000000.0,193871000000.0,211649000000.0,232083000000.0,269918000000.0,275039000000.0,236316000000.0,222149000000.0,237472000000.0,224999000000.0,238544000000.0,258472000000.0,291500000000.0,300523000000.0,334834000000.0,382487000000.0
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2598500000.0,3138500000.0,2510000000.0,2992333333.0,3405333333.0,3663333333.0,3980000000.0,4030000000.0,4619000000.0,5329333333.0,7048667154.0,6711750464.0,8775250607.0,11326250783.0,16341001130.0,15360167729.0,15183126050.0,17372801201.0,16843177635.0,21514081487.0,24164511475.0,25579229839.0,27837512213.0,31092231687.0,29160460747.0,27504908679.0,34097561976.0,40963279140.0,50099381786.0,49901966662.0,59011278706.0,67558017658.0,75607012222.0,75985906529.0,86342662574.0,100385000000.0,109996000000.0,114693000000.0,115933000000.0,117112000000.0,132343000000.0,130756000000.0,121124000000.0,126966000000.0,135477000000.0,142529000000.0,154034000000.0,178959000000.0,216105000000.0,207468000000.0,233996000000.0,261469000000.0,257180000000.0,292636000000.0,309558000000.0,299813000000.0,318951000000.0,353253000000.0,370588000000.0
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,40385288344.0,44842760293.0,50383891899.0,57710743060.0,63175417019.0,67978153851.0,73654870011.0,81133120065.0,87942231678.0,97085082807.0,113395000000.0,124672000000.0,145260000000.0,175492000000.0,199564000000.0,227696000000.0,224717000000.0,257596000000.0,315058000000.0,393677000000.0,477257000000.0,430703000000.0,427273000000.0,443042000000.0,437888000000.0,452217000000.0,640386000000.0,805713000000.0,891609000000.0,928661000000.0,1181220000000.0,1246220000000.0,1320160000000.0,1064960000000.0,1099220000000.0,1174660000000.0,1312430000000.0,1241880000000.0,1270050000000.0,1252020000000.0,1143830000000.0,1167010000000.0,1270710000000.0,1574150000000.0,1803230000000.0,1857520000000.0,1947920000000.0,2210290000000.0,2398860000000.0,2191240000000.0,2134020000000.0,2291990000000.0,2087080000000.0,2141320000000.0,2159130000000.0,1835900000000.0,1875580000000.0,1956960000000.0,2083860000000.0
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,699050679.0,748028839.4,777712445.8,826690466.2,897931401.4,972140557.2,1096738065.0,1148025407.0,1083883355.0,1191287652.0,1404776071.0,1539865514.0,1875048860.0,1905917553.0,2375096249.0,2860411286.0,2966010230.0,3249697393.0,2644449232.0,2425033998.0,2679409453.0,2979061412.0,3293533288.0,3619294121.0,2373566957.0,2100223150.0,2754566176.0,3286987552.0,3828310735.0,4404970059.0,4592224067.0,4071219198.0,3530892749.0,5405097571.0,5419134875.0,6538840170.0,7368000000.0,8375077443.0,8763219645.0,8851581633.0,8985352832.0,9178016493.0,9694169757.0,9399447609.0,10150978155.0,11204416000.0,11901911988.0,12827809965.0,13680482787.0,12067478478.0,13220556883.0,14444655300.0,14807086889.0,14262589158.0,13897804560.0,14187696311.0,14075894320.0,14806340821.0,15713908816.0
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,44307342950.0,53508617739.0,60723018684.0,69498131797.0,81749006382.0,90950278258.0,105628000000.0,123782000000.0,146601000000.0,172204000000.0,212609000000.0,240152000000.0,318031000000.0,432083000000.0,479626000000.0,521542000000.0,586162000000.0,721412000000.0,1013610000000.0,1055010000000.0,1105390000000.0,1218990000000.0,1134520000000.0,1243320000000.0,1318380000000.0,1398890000000.0,2078950000000.0,2532810000000.0,3071680000000.0,3054910000000.0,3132820000000.0,3584420000000.0,3908810000000.0,4454140000000.0,4907040000000.0,5449120000000.0,4833710000000.0,4414730000000.0,4032510000000.0,4562080000000.0,4887520000000.0,4303540000000.0,4115120000000.0,4445660000000.0,4815150000000.0,4755410000000.0,4530380000000.0,4515260000000.0,5037910000000.0,5231380000000.0,5700100000000.0,6157460000000.0,6203210000000.0,5155720000000.0,4850410000000.0,4389480000000.0,4926670000000.0,4859950000000.0,4971320000000.0
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,791265458.8,792959472.1,868111400.0,926589348.6,998759333.6,997919320.0,1164519673.0,1232559506.0,1353295458.0,1458379415.0,1603447357.0,1778391289.0,2107279157.0,2502142444.0,2973309272.0,3259344936.0,3474542392.0,4494378855.0,5303734883.0,6234390975.0,7265315332.0,6854491454.0,6431579357.0,5979198464.0,6191437070.0,6135034338.0,7239126717.0,7970820531.0,8355380879.0,8283114648.0,8572359163.0,8151479004.0,8209129172.0,5751789915.0,7148145376.0,9046326060.0,12045858436.0,13115773738.0,14093998844.0,12896013577.0,12705357103.0,12986007426.0,13147743911.0,14904517650.0,16095337094.0,18737897745.0,25825524821.0,31958195182.0,35895153328.0,37021512049.0,40000088347.0,41953433591.0,50412754861.0,55096728048.0,61448046802.0,64007750179.0,69188755511.0,78757391333.0,87908262520.0
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,3957240261.0,2417638423.0,2813856976.0,3988476879.0,3458565257.0,3120495495.0,3928281860.0,4854724235.0,6117115489.0,7675943920.0,8999227202.0,9889961112.0,10842220469.0,13841885921.0,19482038223.0,21704752066.0,29779338843.0,38265082645.0,51700619835.0,66567975207.0,64980820835.0,72425590649.0,77773431088.0,87024427973.0,96597434180.0,100273000000.0,115537000000.0,146133000000.0,196964000000.0,243526000000.0,279349000000.0,325734000000.0,350051000000.0,386303000000.0,455603000000.0,556131000000.0,598099000000.0,557503000000.0,374241000000.0,485248000000.0,561633000000.0,533052000000.0,609020000000.0,680521000000.0,764881000000.0,898137000000.0,1011800000000.0,1122680000000.0,1002220000000.0,901935000000.0,1094500000000.0,1202460000000.0,1222810000000.0,1305600000000.0,1411330000000.0,1382760000000.0,1414800000000.0,1530750000000.0,1619420000000.0
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,34579308.41,35699286.01,41859162.82,47039059.22,51938961.22,54878902.42,56698866.02,59260814.78,61444771.1,65966680.67,68738625.23,76482102.91,80915831.92,121181556.2,150846210.4,149560513.9,147654093.8,193307267.7,266559337.6,290142517.8,431561376.5,434188034.2,348746822.6,386699308.9,333158476.2,268626912.5,318862888.4,402774852.7,470389179.7,495404888.1,596415104.5,704329192.8,831033941.1,835592802.3,878250450.6,1001889857.0,946123275.9,997996028.6,928458206.0,912771290.6,887295267.9,825706961.2,775780697.7,1157832935.0,1511236656.0,1682350935.0,1800105590.0,1716262753.0,1758534995.0,1773199523.0,2394600945.0,2792049477.0,2677545056.0,2533992455.0,2608269552.0,2289799040.0,2314323471.0,2565352373.0,2738786278.0
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,673081724.1,699161943.9,739286906.9,759345863.0,802482182.9,833563472.2,900264583.7,956436931.1,1031669636.0,1056391055.0,1111859570.0,1199507630.0,1341590682.0,1653062347.0,1917508190.0,2283049233.0,2181844194.0,2358930406.0,2669755116.0,3463565881.0,4042139901.0,3594868208.0,3526198070.0,3511573992.0,2939485472.0,2857889712.0,3258288891.0,2565634382.0,2442507588.0,2498059015.0,3081479800.0,2653141959.0,3024459564.0,3370842211.0,2977040722.0,3159901232.0,3995028593.0,3545776697.0,3738704468.0,3717515283.0,3877673539.0,4529575348.0,4397254608.0,5474030080.0,4363934494.0,5039293031.0,5515884349.0,8524620739.0,10725137931.0,9616879571.0,9982711338.0,11551819618.0,11578974888.0,12423555269.0,12522957228.0,11323020829.0,11848613735.0,13176313594.0,13853432868.0
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,162956740.9,174576508.5,183116337.7,190816183.7,194736105.3,229455410.9,260394792.1,269814968.2,245169806.8,265810632.4,290531621.3,365386929.8,406062874.3,444281703.9,548621017.6,613220652.9,670317634.2,806290840.6,949034016.8,1058269066.0,1237655461.0,1237685692.0,1180104216.0,1223186840.0,1208008985.0,1131347798.0,1183654828.0,1183094128.0,1379924257.0,1590215583.0,1880771556.0,2203545857.0,1799517082.0,2070636936.0,1181802596.0,1397457932.0,2281034131.0,2663234934.0,1750584265.0,1775921718.0,1743506531.0,1716502862.0,3495748398.0,3208837077.0,3476094499.0,3655909664.0,3998020177.0,4432937046.0,5321012192.0,6191127665.0,6959655571.0,8004000737.0,6028487929.0,5518880769.0,6047813437.0,6373212641.0,5433040160.0,6303292264.0,7064971176.0
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1916241997.0,1901868548.0,2001502679.0,2510126748.0,2674441396.0,2956356984.0,3143538482.0,3188945512.0,3330393310.0,3664575983.0,3864170913.0,4244340334.0,5043268549.0,7662996767.0,9496074114.0,9298800799.0,11050125905.0,13139397879.0,16358376511.0,21213672089.0,24488033442.0,25004557094.0,26804401816.0,30346788438.0,33943505718.0,31200161095.0,27734562640.0,32181695507.0,35271880250.0,38848567631.0,44024178343.0,49143148094.0,59167550163.0,66894837030.0,74478356958.0,88705342903.0,100855000000.0,100005000000.0,72167498981.0,79148421053.0,93789736842.0,92783947368.0,100846000000.0,110202000000.0,124749000000.0,143534000000.0,162691000000.0,193548000000.0,230814000000.0,202258000000.0,255017000000.0,297952000000.0,314443000000.0,323277000000.0,338062000000.0,301355000000.0,301255000000.0,318958000000.0,358582000000.0
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,92609243.69,107726205.6,111148610.8,113797382.6,151897202.5,172767212.4,180340652.9,191221776.8,210695182.7,199643447.6,209348256.0,227051055.2,265009396.7,333731886.1,414772366.0,475916497.7,524407949.9,540635401.2,544424587.1,644070390.6,709041462.2,747994670.3,750214401.6,788371840.3,726937308.9,683193876.9,802890746.9,909820596.8,957377548.5,981529430.1,1019600785.0,1443688865.0,1464392418.0,1249945003.0,1315932648.0,1415296706.0,1442598432.0,1401946856.0,1375115532.0,1405662877.0,1293654177.0,1295539954.0,1324427094.0,1563074858.0,1833444740.0,2184447591.0,3040716679.0,3356753170.0,4031053345.0,3662279343.0,4337794153.0,5166346516.0,5231255478.0,5639818812.0,5391555434.0,4828858025.0,4679346591.0,4905893855.0,5234817927.0
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,13040000000.0,14160000000.0,15200000000.0,16960000000.0,20080000000.0,21840000000.0,24320000000.0,26560000000.0,29360000000.0,32480000000.0,35520000000.0,39200000000.0,45200000000.0,55280000000.0,72000000000.0,88000000000.0,89025974026.0,81814159292.0,102500000000.0,134561000000.0,205139000000.0,263959000000.0,184609000000.0,156159000000.0,184261000000.0,195220000000.0,134550000000.0,147541000000.0,181612000000.0,221401000000.0,261254000000.0,313143000000.0,363158000000.0,500736000000.0,527813000000.0,360074000000.0,410976000000.0,500413000000.0,526502000000.0,600233000000.0,707907000000.0,756706000000.0,772106000000.0,729336000000.0,782241000000.0,877476000000.0,975387000000.0,1052700000000.0,1109990000000.0,900045000000.0,1057800000000.0,1180490000000.0,1201090000000.0,1274440000000.0,1314560000000.0,1170560000000.0,1077900000000.0,1157740000000.0,1220700000000.0
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2037150716.0,2025689537.0,2379606422.0,2657247327.0,2798339769.0,2948325264.0,2876395613.0,3046339295.0,3271415868.0,3651615453.0,3956328426.0,4356633663.0,5074117545.0,6242177798.0,7675408486.0,8984824183.0,9584323309.0,11049896742.0,13236854105.0,15912133569.0,21728770055.0,17788171722.0,17692341358.0,16251460689.0,14824728528.0,14991283216.0,19462175322.0,21765261042.0,25705296184.0,26314220188.0,30180108562.0,32285388165.0,33711069431.0,31655473664.0,35604137423.0,39030285468.0,43161452678.0,39147844526.0,41806219379.0,41632027600.0,38857251336.0,39459581217.0,42236836821.0,52064058834.0,59626020162.0,62343022651.0,68640825481.0,79041294874.0,92507257784.0,92897320376.0,93216746662.0,101370000000.0,98266306615.0,106826000000.0,110081000000.0,101180000000.0,103312000000.0,109714000000.0,117921000000.0
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,508334414.0,531959561.6,574091101.2,496947904.4,496098775.3,735267082.3,906811943.8,841974025.5,772228643.4,788641965.4,865975308.6,882765471.6,1024098805.0,972101725.0,1217953547.0,1575789254.0,1452792989.0,1382400000.0,1604162497.0,1851250008.0,1945916583.0,2275583317.0,2395429852.0,2447174803.0,2581207388.0,2619913956.0,2850784523.0,2957255380.0,3487009748.0,3525228153.0,3627562403.0,3921476085.0,3401211581.0,3660041667.0,4066775510.0,4401104418.0,4521580381.0,4918691917.0,4856255044.0,5033642384.0,5494252208.0,6007055042.0,6050875807.0,6330473097.0,7273938315.0,8130258041.0,9043715356.0,10325618017.0,12545438605.0,12854985464.0,16002656434.0,18913574371.0,18851513891.0,19271168018.0,20002968838.0,21410840909.0,21185922408.0,25180583770.0,29040398982.0
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,12276734172.0,13493833740.0,14647057370.0,15891241386.0,18699380731.0,21000586933.0,22867203317.0,25087562181.0,27817605743.0,34035946604.0,38164716869.0,44579122682.0,54706557264.0,71840910058.0,87243413477.0,100250000000.0,109169000000.0,127017000000.0,155860000000.0,179669000000.0,195152000000.0,164134000000.0,158480000000.0,153445000000.0,143913000000.0,143846000000.0,200862000000.0,245046000000.0,261911000000.0,258337000000.0,318331000000.0,327500000000.0,362963000000.0,353550000000.0,379130000000.0,452302000000.0,450490000000.0,416813000000.0,438008000000.0,446899000000.0,416443000000.0,431213000000.0,471614000000.0,578792000000.0,657172000000.0,685093000000.0,733341000000.0,847482000000.0,947998000000.0,868077000000.0,846555000000.0,904086000000.0,838971000000.0,876924000000.0,890981000000.0,765265000000.0,783528000000.0,831810000000.0,913658000000.0
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,5485854792.0,5670064168.0,6077496268.0,6638937283.0,7274144351.0,5654463586.0,5863733231.0,5961418094.0,5180597621.0,5761588762.0,6495605290.0,7911136757.0,9567331065.0,12802281898.0,13940981798.0,12861983284.0,13604832424.0,15446825318.0,18530518395.0,20731243113.0,23244547385.0,24417617184.0,24164603059.0,24309279706.0,21665975319.0,24679795396.0,30604668357.0,40376354070.0,45176811594.0,43920222525.0,45495129385.0,42745329732.0,41649829860.0,46775620817.0,55314732279.0,63918703507.0,70140835299.0,66075143415.0,56227169851.0,58762260626.0,52623281957.0,53872425917.0,66627729311.0,88250885550.0,103905000000.0,114720000000.0,111609000000.0,137316000000.0,133280000000.0,121339000000.0,146584000000.0,168462000000.0,176194000000.0,190784000000.0,200834000000.0,177208000000.0,187854000000.0,202591000000.0,204924000000.0
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,223854666.7,240524723.4,265291588.7,292916241.1,341973758.9,566542872.4,606671444.0,657171436.7,695899980.4,747971449.6,776585681.1,826571413.4,880842890.1,1093571442.0,1520900045.0,1590428523.0,1847871372.0,2239857061.0,2142128604.0,1527852636.0,2189347368.0,2448290110.0,2465165180.0,2743341724.0,3105517091.0,2683816289.0,2885710609.0,3851213728.0,2630904262.0,1013184746.0,1009455484.0,1488804124.0,1792800000.0,1756454248.0,3863185119.0,4140470000.0,4308351903.0,4389965591.0,4635267225.0,4855717875.0,5107329007.0,5323146566.0,5224213018.0,5322454926.0,5795568205.0,6321335612.0,6763418646.0,7423367753.0,8496946608.0,8298679909.0,8758639096.0,9774262742.0,10531964139.0,10982979274.0,11880472593.0,12756706583.0,13286048705.0,13785943183.0,13063873078.0
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,449526872.6,485785234.9,531736492.9,586294761.5,582816358.3,673383604.2,702296184.4,665586975.1,641214210.7,625867922.7,649916708.2,693573595.3,742779740.4,946385033.0,1026136974.0,1048690933.0,1064517575.0,1291457973.0,1774365275.0,2109278102.0,2508524186.0,2170893039.0,2017611927.0,1803099732.0,1461243212.0,1440581534.0,1904097020.0,2233005823.0,2280356338.0,2179567108.0,2480673195.0,2327986216.0,2344987614.0,1606581744.0,1563207225.0,1880803362.0,1987770899.0,1845599608.0,2076737357.0,2018193703.0,1798374468.0,1945327565.0,2170481509.0,2731416346.0,3052898739.0,3405134832.0,3646728060.0,4291363391.0,5379299888.0,5373097441.0,5718664505.0,6409184724.0,6942258305.0,7667952566.0,8229731384.0,7217667781.0,7528285444.0,8119710126.0,9290938457.0
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,4196092258.0,4467200336.0,4909302954.0,5165489010.0,5552822484.0,5874422512.0,6366792664.0,5203135937.0,5200895982.0,6634187316.0,12545849083.0,9181769912.0,12274416018.0,15162871287.0,24846641318.0,27778934625.0,36308883249.0,36035407725.0,36527862209.0,47259911894.0,64201788123.0,164475000000.0,142769000000.0,97094911791.0,73484359521.0,73745821156.0,54805852581.0,52676041931.0,49648470440.0,44003061108.0,54035795388.0,49118433048.0,47794925815.0,27752204320.0,33833042988.0,44062465800.0,51075815093.0,54457835193.0,54604050168.0,59372613486.0,69448756933.0,74030364472.0,95385819321.0,104912000000.0,136386000000.0,176134000000.0,236104000000.0,275626000000.0,337036000000.0,291880000000.0,363360000000.0,410335000000.0,459376000000.0,514966000000.0,568499000000.0,494583000000.0,404650000000.0,375745000000.0,397270000000.0
